timestamp=2026-04-30 01:15:47 | event=DEVTOOLS_RETURN_TIMEOUT | mode=work | assetPath=devtools_bridge/ops_result.js | op=bridge_probe | caller= | attempt=1 | elapsedMs=4719 | renderedLength=14338 | resultLength=0 | resultEmpty=1 | resultLooksError=0 | resultLooksKeyValue=0 | resultPreview= | clipboardBeforeLength=263 | clipboardBeforeHash=7C06656B | clipboardAfterLength=14338 | clipboardAfterHash=68043062 | staleClipboardSuspected=1 | timeout=1 | error=
timestamp=2026-04-30 01:15:52 | event=DEVTOOLS_RETURN_TIMEOUT | mode=work | assetPath=devtools_bridge/ops_result.js | op=bridge_probe | caller= | attempt=2 | elapsedMs=4750 | renderedLength=14338 | resultLength=0 | resultEmpty=1 | resultLooksError=0 | resultLooksKeyValue=0 | resultPreview= | clipboardBeforeLength=263 | clipboardBeforeHash=7C06656B | clipboardAfterLength=14338 | clipboardAfterHash=68043062 | staleClipboardSuspected=1 | timeout=1 | error=
timestamp=2026-04-30 01:24:31 | event=DEVTOOLS_RETURN_STALE | mode=work | assetPath=devtools_bridge/ops_result.js | op=bridge_probe | caller= | attempt=1 | elapsedMs=953 | renderedLength=14338 | resultLength=0 | resultEmpty=1 | resultLooksError=0 | resultLooksKeyValue=0 | resultPreview= | clipboardBeforeLength=0 | clipboardBeforeHash=00000000 | clipboardAfterLength=14338 | clipboardAfterHash=68043062 | staleClipboardSuspected=1 | consoleFocusAttempted=1 | consoleSubmitAttempted=0 | consoleSubmissionStale=0 | probeFailedStale=0 | panelFocusMethod=ctrl-shift-j/esc/ctrl-l/esc | submitMethod= | possiblePasteProtection=0 | timeout=0 | error=[id]
timestamp=2026-04-30 01:24:48 | event=DEVTOOLS_RETURN_STALE | mode=work | assetPath=devtools_bridge/ops_result.js | op=bridge_probe | caller= | attempt=1 | elapsedMs=922 | renderedLength=14338 | resultLength=0 | resultEmpty=1 | resultLooksError=0 | resultLooksKeyValue=0 | resultPreview= | clipboardBeforeLength=0 | clipboardBeforeHash=00000000 | clipboardAfterLength=14338 | clipboardAfterHash=68043062 | staleClipboardSuspected=1 | consoleFocusAttempted=1 | consoleSubmitAttempted=0 | consoleSubmissionStale=0 | probeFailedStale=0 | panelFocusMethod=ctrl-shift-j/esc/ctrl-l/esc | submitMethod= | possiblePasteProtection=0 | timeout=0 | error=[id]
timestamp=2026-04-30 01:30:20 | event=DEVTOOLS_RETURN_STOPPED_BEFORE_SUBMIT | mode=work | assetPath=devtools_bridge/ops_result.js | op=bridge_probe | caller= | attempt=1 | elapsedMs=891 | renderedLength=14338 | resultLength=0 | resultEmpty=1 | resultLooksError=0 | resultLooksKeyValue=0 | resultPreview= | clipboardBeforeLength=7308 | clipboardBeforeHash=33E254BA | clipboardAfterLength=7308 | clipboardAfterHash=33E254BA | staleClipboardSuspected=0 | consoleFocusAttempted=1 | focusSucceeded=0 | consolePasteAttempted=0 | consolePasteSucceeded=0 | consolePasteFailed=0 | consoleSubmitAttempted=0 | consoleSubmissionStale=0 | probeFailedStale=0 | panelFocusMethod=ctrl-shift-j/esc | submitMethod= | possiblePasteProtection=0 | stopRequestedBeforeFocus=1 | stopRequestedBeforePaste=0 | stopRequestedBeforeSubmit=0 | stoppedBeforeSubmit=1 | stoppedWhileWaiting=0 | timeout=0 | error=console-prompt-focus-interrupted
timestamp=2026-04-30 01:45:57 | event=DEVTOOLS_RETURN_STOPPED_BEFORE_SUBMIT | mode=work | assetPath=devtools_bridge/ops_result.js | op=bridge_probe | caller= | attempt=1 | elapsedMs=843 | renderedLength=14619 | resultLength=0 | resultEmpty=1 | resultLooksError=0 | resultLooksKeyValue=0 | resultPreview= | clipboardBeforeLength=13498 | clipboardBeforeHash=67457C84 | clipboardAfterLength=13498 | clipboardAfterHash=67457C84 | staleClipboardSuspected=0 | consoleFocusAttempted=1 | focusSucceeded=0 | consolePasteAttempted=0 | consolePasteSucceeded=0 | consolePasteFailed=0 | consoleSubmitAttempted=0 | consoleSubmissionStale=0 | probeFailedStale=0 | panelFocusMethod=ctrl-shift-j/esc | submitMethod= | possiblePasteProtection=0 | stopRequestedBeforeFocus=1 | stopRequestedBeforePaste=0 | stopRequestedBeforeSubmit=0 | stoppedBeforeSubmit=1 | stoppedWhileWaiting=0 | timeout=0 | error=console-prompt-focus-interrupted
timestamp=2026-04-30 01:46:06 | event=DEVTOOLS_RETURN_STOPPED_BEFORE_SUBMIT | mode=work | assetPath=devtools_bridge/ops_result.js | op=bridge_probe | caller= | attempt=1 | elapsedMs=891 | renderedLength=14619 | resultLength=0 | resultEmpty=1 | resultLooksError=0 | resultLooksKeyValue=0 | resultPreview= | clipboardBeforeLength=13498 | clipboardBeforeHash=67457C84 | clipboardAfterLength=13498 | clipboardAfterHash=67457C84 | staleClipboardSuspected=0 | consoleFocusAttempted=1 | focusSucceeded=0 | consolePasteAttempted=0 | consolePasteSucceeded=0 | consolePasteFailed=0 | consoleSubmitAttempted=0 | consoleSubmissionStale=0 | probeFailedStale=0 | panelFocusMethod=ctrl-shift-j/esc | submitMethod= | possiblePasteProtection=0 | stopRequestedBeforeFocus=1 | stopRequestedBeforePaste=0 | stopRequestedBeforeSubmit=0 | stoppedBeforeSubmit=1 | stoppedWhileWaiting=0 | timeout=0 | error=console-prompt-focus-interrupted
timestamp=2026-04-30 06:34:31 | event=DEVTOOLS_RETURN_STOPPED_BEFORE_SUBMIT | mode=work | assetPath=devtools_bridge/ops_result.js | op=bridge_probe | caller= | attempt=1 | elapsedMs=875 | renderedLength=14619 | resultLength=0 | resultEmpty=1 | resultLooksError=0 | resultLooksKeyValue=0 | resultPreview= | clipboardBeforeLength=4364 | clipboardBeforeHash=0F27E6C0 | clipboardAfterLength=4364 | clipboardAfterHash=0F27E6C0 | staleClipboardSuspected=0 | consoleFocusAttempted=1 | focusSucceeded=0 | consolePasteAttempted=0 | consolePasteSucceeded=0 | consolePasteFailed=0 | consoleSubmitAttempted=0 | consoleSubmissionStale=0 | probeFailedStale=0 | panelFocusMethod=ctrl-shift-j/esc | submitMethod= | possiblePasteProtection=0 | stopRequestedBeforeFocus=1 | stopRequestedBeforePaste=0 | stopRequestedBeforeSubmit=0 | stoppedBeforeSubmit=1 | stoppedWhileWaiting=0 | timeout=0 | error=console-prompt-focus-interrupted
timestamp=2026-04-30 06:44:53 | event=DEVTOOLS_RETURN_STOPPED_BEFORE_SUBMIT | mode=work | assetPath=devtools_bridge/ops_result.js | op=bridge_probe | caller= | attempt=1 | elapsedMs=907 | renderedLength=14619 | resultLength=0 | resultEmpty=1 | resultLooksError=0 | resultLooksKeyValue=0 | resultPreview= | clipboardBeforeLength=10228 | clipboardBeforeHash=550DB39A | clipboardAfterLength=10228 | clipboardAfterHash=550DB39A | staleClipboardSuspected=0 | consoleFocusAttempted=1 | focusSucceeded=0 | consolePasteAttempted=0 | consolePasteSucceeded=0 | consolePasteFailed=0 | consoleSubmitAttempted=0 | consoleSubmissionStale=0 | probeFailedStale=0 | panelFocusMethod=ctrl-shift-j/esc | submitMethod= | possiblePasteProtection=0 | stopRequestedBeforeFocus=1 | stopRequestedBeforePaste=0 | stopRequestedBeforeSubmit=0 | stoppedBeforeSubmit=1 | stoppedWhileWaiting=0 | timeout=0 | error=console-prompt-focus-interrupted
timestamp=2026-04-30 06:44:58 | event=DEVTOOLS_RETURN_STOPPED_BEFORE_SUBMIT | mode=work | assetPath=devtools_bridge/ops_result.js | op=bridge_probe | caller= | attempt=1 | elapsedMs=797 | renderedLength=14619 | resultLength=0 | resultEmpty=1 | resultLooksError=0 | resultLooksKeyValue=0 | resultPreview= | clipboardBeforeLength=10228 | clipboardBeforeHash=550DB39A | clipboardAfterLength=10228 | clipboardAfterHash=550DB39A | staleClipboardSuspected=0 | consoleFocusAttempted=1 | focusSucceeded=0 | consolePasteAttempted=0 | consolePasteSucceeded=0 | consolePasteFailed=0 | consoleSubmitAttempted=0 | consoleSubmissionStale=0 | probeFailedStale=0 | panelFocusMethod=ctrl-shift-j/esc | submitMethod= | possiblePasteProtection=0 | stopRequestedBeforeFocus=1 | stopRequestedBeforePaste=0 | stopRequestedBeforeSubmit=0 | stoppedBeforeSubmit=1 | stoppedWhileWaiting=0 | timeout=0 | error=console-prompt-focus-interrupted
timestamp=2026-04-30 06:47:13 | event=DEVTOOLS_RETURN_STOPPED_BEFORE_SUBMIT | mode=work | assetPath=devtools_bridge/ops_result.js | op=bridge_probe | caller= | attempt=1 | elapsedMs=2328 | renderedLength=14619 | resultLength=0 | resultEmpty=1 | resultLooksError=0 | resultLooksKeyValue=0 | resultPreview= | clipboardBeforeLength=10228 | clipboardBeforeHash=550DB39A | clipboardAfterLength=10228 | clipboardAfterHash=550DB39A | staleClipboardSuspected=0 | consoleFocusAttempted=1 | focusSucceeded=0 | consolePasteAttempted=0 | consolePasteSucceeded=0 | consolePasteFailed=0 | consoleSubmitAttempted=0 | consoleSubmissionStale=0 | probeFailedStale=0 | panelFocusMethod=ctrl-shift-j/esc | submitMethod= | possiblePasteProtection=0 | stopRequestedBeforeFocus=1 | stopRequestedBeforePaste=0 | stopRequestedBeforeSubmit=0 | stoppedBeforeSubmit=1 | stoppedWhileWaiting=0 | timeout=0 | error=console-prompt-focus-interrupted
timestamp=2026-04-30 07:59:11 | event=DEVTOOLS_RETURN_OK | mode=work | assetPath=devtools_bridge/ops_result.js | op=bridge_probe | caller= | attempt=1 | elapsedMs=3641 | renderedLength=14619 | resultLength=9 | resultEmpty=0 | resultLooksError=0 | resultLooksKeyValue=0 | resultPreview=OK_BRIDGE | clipboardBeforeLength=9497 | clipboardBeforeHash=4C1DFB83 | clipboardAfterLength=9 | clipboardAfterHash=0655EAF8 | staleClipboardSuspected=0 | staleRenderedClipboard=0 | rootCauseHint=ok | consoleFocusAttempted=1 | focusSucceeded=1 | consolePrepMethod=settle-without-esc | consolePrepSucceeded=1 | consolePasteAttempted=1 | consolePasteSucceeded=unknown | consolePasteFailed=0 | consoleSubmitAttempted=1 | consoleSubmissionStale=0 | probeFailedStale=0 | panelFocusMethod=ctrl-shift-j/no-esc | submitMethod=enter | possiblePasteProtection=0 | stopRequestedBeforeFocus=0 | stopRequestedBeforePaste=0 | stopRequestedBeforeSubmit=0 | stoppedBeforeConsolePrep=0 | stoppedDuringConsolePrep=0 | stoppedBeforeClipboard=0 | stoppedAfterClipboardBeforePaste=0 | stoppedAfterPasteBeforeSubmit=0 | stoppedBeforeSubmit=0 | stoppedWhileWaiting=0 | internalEscSuppressed=0 | timeout=0 | error=
timestamp=2026-04-30 07:59:14 | event=DEVTOOLS_RETURN_ERROR_PAYLOAD | mode=work | assetPath=devtools_bridge/ops_result.js | op=blitz_page_status | caller= | attempt=1 | elapsedMs=3594 | renderedLength=14624 | resultLength=602 | resultEmpty=0 | resultLooksError=1 | resultLooksKeyValue=1 | resultPreview=result=READY\r\npage=lead-list\r\ntopPage=lead-list\r\nactionPage=none\r\nurl=https://www.blitzleadmanager.com/login/Pages/ProspectCompanies.aspx?mode=QS&SearchField=MyAssigned\r\ntitle=Lead List\r\nframeCount=3\r\naccessibleFrameCount=3\r\nactionFramePath=\r\nactionFrameUrl=\r\nactionFrameTitle=\r\nevidence=top:lead-list leadListLinks:50\r\nmissing=\r\nerror=\r\nhasLeadListLinks=1\r\nleadListLinkCount=50\r\nhasCurrentLeadTitle=0\r\ncurrentLeadTitle=\r\nhasNextLead=0\r\nhasActionDropdown=0\r\nhasHistorySave=0\r\nhasAddAppointment=0\r\nhasAppointmentDate=0\r\nhasAppointmentSave=0\r\nhasPhone=0\r\nhasMobileOrIPhone=0\r\nhasStatus=0\r\nhasSaveButton=0 | clipboardBeforeLength=9497 | clipboardBeforeHash=4C1DFB83 | clipboardAfterLength=602 | clipboardAfterHash=67BBD5E8 | staleClipboardSuspected=0 | staleRenderedClipboard=0 | rootCauseHint=error-payload | consoleFocusAttempted=1 | focusSucceeded=1 | consolePrepMethod=settle-without-esc | consolePrepSucceeded=1 | consolePasteAttempted=1 | consolePasteSucceeded=unknown | consolePasteFailed=0 | consoleSubmitAttempted=1 | consoleSubmissionStale=0 | probeFailedStale=0 | panelFocusMethod=ctrl-shift-j/no-esc | submitMethod=enter | possiblePasteProtection=0 | stopRequestedBeforeFocus=0 | stopRequestedBeforePaste=0 | stopRequestedBeforeSubmit=0 | stoppedBeforeConsolePrep=0 | stoppedDuringConsolePrep=0 | stoppedBeforeClipboard=0 | stoppedAfterClipboardBeforePaste=0 | stoppedAfterPasteBeforeSubmit=0 | stoppedBeforeSubmit=0 | stoppedWhileWaiting=0 | internalEscSuppressed=0 | timeout=0 | error=
timestamp=2026-04-30 07:59:21 | event=DEVTOOLS_RETURN_TIMEOUT | mode=work | assetPath=devtools_bridge/ops_result.js | op=get_blitz_current_lead_title | caller= | attempt=1 | elapsedMs=6250 | renderedLength=14635 | resultLength=0 | resultEmpty=1 | resultLooksError=0 | resultLooksKeyValue=0 | resultPreview= | clipboardBeforeLength=9497 | clipboardBeforeHash=4C1DFB83 | clipboardAfterLength=0 | clipboardAfterHash=00000000 | staleClipboardSuspected=0 | staleRenderedClipboard=0 | rootCauseHint=timeout | consoleFocusAttempted=1 | focusSucceeded=1 | consolePrepMethod=settle-without-esc | consolePrepSucceeded=1 | consolePasteAttempted=1 | consolePasteSucceeded=unknown | consolePasteFailed=0 | consoleSubmitAttempted=1 | consoleSubmissionStale=0 | probeFailedStale=0 | panelFocusMethod=ctrl-shift-j/no-esc | submitMethod=enter | possiblePasteProtection=0 | stopRequestedBeforeFocus=0 | stopRequestedBeforePaste=0 | stopRequestedBeforeSubmit=0 | stoppedBeforeConsolePrep=0 | stoppedDuringConsolePrep=0 | stoppedBeforeClipboard=0 | stoppedAfterClipboardBeforePaste=0 | stoppedAfterPasteBeforeSubmit=0 | stoppedBeforeSubmit=0 | stoppedWhileWaiting=0 | internalEscSuppressed=0 | timeout=1 | error=
timestamp=2026-04-30 07:59:27 | event=DEVTOOLS_RETURN_TIMEOUT | mode=work | assetPath=devtools_bridge/ops_result.js | op=get_blitz_current_lead_title | caller= | attempt=2 | elapsedMs=6250 | renderedLength=14635 | resultLength=0 | resultEmpty=1 | resultLooksError=0 | resultLooksKeyValue=0 | resultPreview= | clipboardBeforeLength=9497 | clipboardBeforeHash=4C1DFB83 | clipboardAfterLength=0 | clipboardAfterHash=00000000 | staleClipboardSuspected=0 | staleRenderedClipboard=0 | rootCauseHint=timeout | consoleFocusAttempted=1 | focusSucceeded=1 | consolePrepMethod=settle-without-esc | consolePrepSucceeded=1 | consolePasteAttempted=1 | consolePasteSucceeded=unknown | consolePasteFailed=0 | consoleSubmitAttempted=1 | consoleSubmissionStale=0 | probeFailedStale=0 | panelFocusMethod=ctrl-shift-j/no-esc | submitMethod=enter | possiblePasteProtection=0 | stopRequestedBeforeFocus=0 | stopRequestedBeforePaste=0 | stopRequestedBeforeSubmit=0 | stoppedBeforeConsolePrep=0 | stoppedDuringConsolePrep=0 | stoppedBeforeClipboard=0 | stoppedAfterClipboardBeforePaste=0 | stoppedAfterPasteBeforeSubmit=0 | stoppedBeforeSubmit=0 | stoppedWhileWaiting=0 | internalEscSuppressed=0 | timeout=1 | error=
timestamp=2026-04-30 07:59:27 | event=DEVTOOLS_RETURN_STOPPED_BEFORE_CONSOLE_PREP | mode=work | assetPath=devtools_bridge/ops_result.js | op=get_blitz_current_lead_title | caller= | attempt=1 | elapsedMs=218 | renderedLength=14635 | resultLength=0 | resultEmpty=1 | resultLooksError=0 | resultLooksKeyValue=0 | resultPreview= | clipboardBeforeLength=9497 | clipboardBeforeHash=4C1DFB83 | clipboardAfterLength=9497 | clipboardAfterHash=4C1DFB83 | staleClipboardSuspected=0 | staleRenderedClipboard=0 | rootCauseHint=stopped-before-submit | consoleFocusAttempted=0 | focusSucceeded=0 | consolePrepMethod= | consolePrepSucceeded=0 | consolePasteAttempted=0 | consolePasteSucceeded=0 | consolePasteFailed=0 | consoleSubmitAttempted=0 | consoleSubmissionStale=0 | probeFailedStale=0 | panelFocusMethod= | submitMethod= | possiblePasteProtection=0 | stopRequestedBeforeFocus=1 | stopRequestedBeforePaste=0 | stopRequestedBeforeSubmit=0 | stoppedBeforeConsolePrep=1 | stoppedDuringConsolePrep=0 | stoppedBeforeClipboard=0 | stoppedAfterClipboardBeforePaste=0 | stoppedAfterPasteBeforeSubmit=0 | stoppedBeforeSubmit=1 | stoppedWhileWaiting=0 | internalEscSuppressed=0 | timeout=0 | error=stop-requested-before-console-open
timestamp=2026-04-30 07:59:27 | event=DEVTOOLS_RETURN_STOPPED_BEFORE_CONSOLE_PREP | mode=work | assetPath=devtools_bridge/ops_result.js | op=open_blitz_lead_log_by_name | caller= | attempt=1 | elapsedMs=0 | renderedLength=14664 | resultLength=0 | resultEmpty=1 | resultLooksError=0 | resultLooksKeyValue=0 | resultPreview= | clipboardBeforeLength=9497 | clipboardBeforeHash=4C1DFB83 | clipboardAfterLength=9497 | clipboardAfterHash=4C1DFB83 | staleClipboardSuspected=0 | staleRenderedClipboard=0 | rootCauseHint=stopped-before-submit | consoleFocusAttempted=0 | focusSucceeded=0 | consolePrepMethod= | consolePrepSucceeded=0 | consolePasteAttempted=0 | consolePasteSucceeded=0 | consolePasteFailed=0 | consoleSubmitAttempted=0 | consoleSubmissionStale=0 | probeFailedStale=0 | panelFocusMethod= | submitMethod= | possiblePasteProtection=0 | stopRequestedBeforeFocus=1 | stopRequestedBeforePaste=0 | stopRequestedBeforeSubmit=0 | stoppedBeforeConsolePrep=1 | stoppedDuringConsolePrep=0 | stoppedBeforeClipboard=0 | stoppedAfterClipboardBeforePaste=0 | stoppedAfterPasteBeforeSubmit=0 | stoppedBeforeSubmit=1 | stoppedWhileWaiting=0 | internalEscSuppressed=0 | timeout=0 | error=stop-requested-before-focus
timestamp=2026-04-30 07:59:27 | event=DEVTOOLS_RETURN_STOPPED_BEFORE_CONSOLE_PREP | mode=work | assetPath=devtools_bridge/ops_result.js | op=get_blitz_current_lead_title | caller= | attempt=1 | elapsedMs=0 | renderedLength=14635 | resultLength=0 | resultEmpty=1 | resultLooksError=0 | resultLooksKeyValue=0 | resultPreview= | clipboardBeforeLength=9497 | clipboardBeforeHash=4C1DFB83 | clipboardAfterLength=9497 | clipboardAfterHash=4C1DFB83 | staleClipboardSuspected=0 | staleRenderedClipboard=0 | rootCauseHint=stopped-before-submit | consoleFocusAttempted=0 | focusSucceeded=0 | consolePrepMethod= | consolePrepSucceeded=0 | consolePasteAttempted=0 | consolePasteSucceeded=0 | consolePasteFailed=0 | consoleSubmitAttempted=0 | consoleSubmissionStale=0 | probeFailedStale=0 | panelFocusMethod= | submitMethod= | possiblePasteProtection=0 | stopRequestedBeforeFocus=1 | stopRequestedBeforePaste=0 | stopRequestedBeforeSubmit=0 | stoppedBeforeConsolePrep=1 | stoppedDuringConsolePrep=0 | stoppedBeforeClipboard=0 | stoppedAfterClipboardBeforePaste=0 | stoppedAfterPasteBeforeSubmit=0 | stoppedBeforeSubmit=1 | stoppedWhileWaiting=0 | internalEscSuppressed=0 | timeout=0 | error=stop-requested-before-focus
timestamp=2026-04-30 07:59:27 | event=DEVTOOLS_RETURN_STOPPED_BEFORE_CONSOLE_PREP | mode=work | assetPath=devtools_bridge/ops_result.js | op=open_blitz_lead_log_by_name | caller= | attempt=1 | elapsedMs=0 | renderedLength=14664 | resultLength=0 | resultEmpty=1 | resultLooksError=0 | resultLooksKeyValue=0 | resultPreview= | clipboardBeforeLength=9497 | clipboardBeforeHash=4C1DFB83 | clipboardAfterLength=9497 | clipboardAfterHash=4C1DFB83 | staleClipboardSuspected=0 | staleRenderedClipboard=0 | rootCauseHint=stopped-before-submit | consoleFocusAttempted=0 | focusSucceeded=0 | consolePrepMethod= | consolePrepSucceeded=0 | consolePasteAttempted=0 | consolePasteSucceeded=0 | consolePasteFailed=0 | consoleSubmitAttempted=0 | consoleSubmissionStale=0 | probeFailedStale=0 | panelFocusMethod= | submitMethod= | possiblePasteProtection=0 | stopRequestedBeforeFocus=1 | stopRequestedBeforePaste=0 | stopRequestedBeforeSubmit=0 | stoppedBeforeConsolePrep=1 | stoppedDuringConsolePrep=0 | stoppedBeforeClipboard=0 | stoppedAfterClipboardBeforePaste=0 | stoppedAfterPasteBeforeSubmit=0 | stoppedBeforeSubmit=1 | stoppedWhileWaiting=0 | internalEscSuppressed=0 | timeout=0 | error=stop-requested-before-focus
timestamp=2026-04-30 08:00:06 | event=DEVTOOLS_RETURN_OK | mode=work | assetPath=devtools_bridge/ops_result.js | op=bridge_probe | caller= | attempt=1 | elapsedMs=3593 | renderedLength=14619 | resultLength=9 | resultEmpty=0 | resultLooksError=0 | resultLooksKeyValue=0 | resultPreview=OK_BRIDGE | clipboardBeforeLength=9497 | clipboardBeforeHash=4C1DFB83 | clipboardAfterLength=9 | clipboardAfterHash=0655EAF8 | staleClipboardSuspected=0 | staleRenderedClipboard=0 | rootCauseHint=ok | consoleFocusAttempted=1 | focusSucceeded=1 | consolePrepMethod=settle-without-esc | consolePrepSucceeded=1 | consolePasteAttempted=1 | consolePasteSucceeded=unknown | consolePasteFailed=0 | consoleSubmitAttempted=1 | consoleSubmissionStale=0 | probeFailedStale=0 | panelFocusMethod=ctrl-shift-j/no-esc | submitMethod=enter | possiblePasteProtection=0 | stopRequestedBeforeFocus=0 | stopRequestedBeforePaste=0 | stopRequestedBeforeSubmit=0 | stoppedBeforeConsolePrep=0 | stoppedDuringConsolePrep=0 | stoppedBeforeClipboard=0 | stoppedAfterClipboardBeforePaste=0 | stoppedAfterPasteBeforeSubmit=0 | stoppedBeforeSubmit=0 | stoppedWhileWaiting=0 | internalEscSuppressed=0 | timeout=0 | error=
timestamp=2026-04-30 08:00:10 | event=DEVTOOLS_RETURN_ERROR_PAYLOAD | mode=work | assetPath=devtools_bridge/ops_result.js | op=blitz_page_status | caller= | attempt=1 | elapsedMs=3610 | renderedLength=14624 | resultLength=970 | resultEmpty=0 | resultLooksError=1 | resultLooksKeyValue=1 | resultPreview=result=READY\r\npage=lead-list-with-open-lead-log\r\ntopPage=lead-list\r\nactionPage=lead-log\r\nurl=https://www.blitzleadmanager.com/login/Pages/ProspectCompanies.aspx?mode=QS&SearchField=MyAssigned\r\ntitle=Lead List\r\nframeCount=5\r\naccessibleFrameCount=5\r\nactionFramePath=top/frame[0]\r\nactionFrameUrl=https://www.blitzleadmanager.com/login/Pages/ProspectLog.aspx?ProspectId=ODEzMTE0ODI%3d-ACsXcmDmfnA%3d&CampaignId=MTM0ODU2-1eoBgEEoQ5M%3d&t=1&i=15&rwndrnd=0.6432291582012631\r\nactionFrameTitle=PERSONAL LEAD -Jorge Aguilera (Web Lead)\r\nevidence=top:lead-list leadListLinks:50 lead-log:top/frame[0] actionDropdown historySave addAppointment nextLead status\r\nmissing=\r\nerror=\r\nhasLeadListLinks=1\r\nleadListLinkCount=50\r\nhasCurrentLeadTitle=1\r\ncurrentLeadTitle=PERSONAL LEAD -Jorge Aguilera (Web Lead)\r\nhasNextLead=1\r\nhasActionDropdown=1\r\nhasHistorySave=1\r\nhasAddAppointment=1\r\nhasAppointmentDate=0\r\nhasAppointmentSave=0\r\nhasPhone=0\r\nhasMobileOrIPhone=0\r\nhasStatus=1\r\nhasSaveButton=1 | clipboardBeforeLength=9497 | clipboardBeforeHash=4C1DFB83 | clipboardAfterLength=970 | clipboardAfterHash=10DA59BC | staleClipboardSuspected=0 | staleRenderedClipboard=0 | rootCauseHint=error-payload | consoleFocusAttempted=1 | focusSucceeded=1 | consolePrepMethod=settle-without-esc | consolePrepSucceeded=1 | consolePasteAttempted=1 | consolePasteSucceeded=unknown | consolePasteFailed=0 | consoleSubmitAttempted=1 | consoleSubmissionStale=0 | probeFailedStale=0 | panelFocusMethod=ctrl-shift-j/no-esc | submitMethod=enter | possiblePasteProtection=0 | stopRequestedBeforeFocus=0 | stopRequestedBeforePaste=0 | stopRequestedBeforeSubmit=0 | stoppedBeforeConsolePrep=0 | stoppedDuringConsolePrep=0 | stoppedBeforeClipboard=0 | stoppedAfterClipboardBeforePaste=0 | stoppedAfterPasteBeforeSubmit=0 | stoppedBeforeSubmit=0 | stoppedWhileWaiting=0 | internalEscSuppressed=0 | timeout=0 | error=
timestamp=2026-04-30 08:00:13 | event=DEVTOOLS_RETURN_OK | mode=work | assetPath=devtools_bridge/ops_result.js | op=get_blitz_current_lead_title | caller= | attempt=1 | elapsedMs=3610 | renderedLength=14635 | resultLength=40 | resultEmpty=0 | resultLooksError=0 | resultLooksKeyValue=0 | resultPreview=PERSONAL LEAD -Jorge Aguilera (Web Lead) | clipboardBeforeLength=9497 | clipboardBeforeHash=4C1DFB83 | clipboardAfterLength=40 | clipboardAfterHash=702A2CD1 | staleClipboardSuspected=0 | staleRenderedClipboard=0 | rootCauseHint=ok | consoleFocusAttempted=1 | focusSucceeded=1 | consolePrepMethod=settle-without-esc | consolePrepSucceeded=1 | consolePasteAttempted=1 | consolePasteSucceeded=unknown | consolePasteFailed=0 | consoleSubmitAttempted=1 | consoleSubmissionStale=0 | probeFailedStale=0 | panelFocusMethod=ctrl-shift-j/no-esc | submitMethod=enter | possiblePasteProtection=0 | stopRequestedBeforeFocus=0 | stopRequestedBeforePaste=0 | stopRequestedBeforeSubmit=0 | stoppedBeforeConsolePrep=0 | stoppedDuringConsolePrep=0 | stoppedBeforeClipboard=0 | stoppedAfterClipboardBeforePaste=0 | stoppedAfterPasteBeforeSubmit=0 | stoppedBeforeSubmit=0 | stoppedWhileWaiting=0 | internalEscSuppressed=0 | timeout=0 | error=
